angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.01,"(573, 217, 117, 117)",0.0,0.01,0.01,0.94,0.04,0.0
0.01,"(572, 216, 119, 119)",0.0,0.01,0.01,0.95,0.04,0.0
0.01,"(572, 216, 119, 119)",0.0,0.0,0.01,0.95,0.03,0.0
0.0,"(572, 216, 119, 119)",0.0,0.0,0.01,0.95,0.03,0.0
0.01,"(572, 216, 119, 119)",0.0,0.01,0.0,0.94,0.04,0.0
0.01,"(571, 216, 119, 119)",0.0,0.0,0.0,0.95,0.03,0.0
0.01,"(571, 215, 120, 120)",0.0,0.0,0.0,0.96,0.02,0.0
0.01,"(571, 216, 120, 120)",0.0,0.01,0.0,0.94,0.03,0.0
0.01,"(571, 217, 119, 119)",0.0,0.01,0.01,0.95,0.03,0.0
0.01,"(571, 217, 121, 121)",0.0,0.01,0.01,0.94,0.03,0.01
0.01,"(570, 217, 122, 122)",0.0,0.01,0.02,0.93,0.02,0.01
0.01,"(571, 217, 121, 121)",0.0,0.01,0.03,0.89,0.03,0.04
0.01,"(570, 216, 123, 123)",0.0,0.02,0.03,0.86,0.03,0.05
0.02,"(570, 216, 123, 123)",0.0,0.02,0.03,0.85,0.03,0.05
0.02,"(570, 216, 123, 123)",0.0,0.03,0.03,0.84,0.03,0.05
0.02,"(569, 215, 124, 124)",0.0,0.01,0.03,0.9,0.02,0.03
0.01,"(571, 217, 121, 121)",0.0,0.02,0.02,0.91,0.03,0.02
0.01,"(571, 217, 121, 121)",0.0,0.01,0.01,0.93,0.02,0.01
0.01,"(570, 216, 122, 122)",0.0,0.01,0.02,0.92,0.03,0.01
0.02,"(571, 216, 121, 121)",0.0,0.01,0.02,0.93,0.03,0.01
0.01,"(571, 216, 121, 121)",0.0,0.01,0.02,0.94,0.02,0.0
0.01,"(573, 220, 118, 118)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(570, 218, 122, 122)",0.0,0.01,0.01,0.89,0.07,0.0
0.04,"(568, 214, 125, 125)",0.0,0.01,0.03,0.85,0.07,0.0
0.02,"(571, 219, 121, 121)",0.0,0.01,0.01,0.86,0.1,0.0
0.02,"(571, 219, 122, 122)",0.0,0.01,0.02,0.86,0.08,0.0
0.01,"(572, 220, 120, 120)",0.0,0.01,0.02,0.9,0.05,0.0
0.01,"(571, 220, 120, 120)",0.0,0.01,0.02,0.9,0.06,0.0
0.01,"(571, 221, 119, 119)",0.0,0.01,0.03,0.92,0.03,0.0
0.01,"(572, 218, 121, 121)",0.0,0.01,0.04,0.91,0.02,0.01
0.01,"(571, 216, 123, 123)",0.0,0.0,0.02,0.94,0.02,0.01
0.01,"(570, 217, 122, 122)",0.0,0.01,0.03,0.92,0.02,0.01
0.01,"(571, 217, 121, 121)",0.0,0.01,0.03,0.93,0.02,0.01
0.02,"(571, 217, 121, 121)",0.0,0.01,0.05,0.9,0.03,0.01
0.01,"(569, 215, 123, 123)",0.0,0.0,0.04,0.92,0.02,0.01
0.01,"(570, 216, 122, 122)",0.0,0.01,0.06,0.89,0.02,0.01
0.01,"(570, 216, 121, 121)",0.0,0.0,0.07,0.89,0.01,0.01
0.01,"(569, 216, 121, 121)",0.0,0.01,0.08,0.87,0.01,0.02
0.02,"(571, 218, 119, 119)",0.0,0.01,0.17,0.69,0.03,0.07
0.02,"(571, 218, 119, 119)",0.0,0.01,0.13,0.73,0.03,0.08
0.02,"(571, 217, 120, 120)",0.0,0.01,0.06,0.86,0.03,0.02
0.02,"(571, 218, 120, 120)",0.0,0.02,0.08,0.77,0.06,0.04
0.03,"(570, 218, 121, 121)",0.0,0.01,0.12,0.76,0.04,0.05
0.02,"(571, 218, 120, 120)",0.0,0.01,0.03,0.89,0.04,0.01
0.01,"(572, 219, 119, 119)",0.0,0.01,0.03,0.89,0.04,0.02
0.01,"(570, 219, 122, 122)",0.0,0.0,0.02,0.94,0.02,0.01
0.01,"(570, 220, 120, 120)",0.0,0.01,0.03,0.91,0.03,0.01
0.01,"(569, 219, 123, 123)",0.0,0.01,0.03,0.92,0.02,0.02
0.01,"(569, 219, 124, 124)",0.0,0.01,0.03,0.91,0.02,0.02
0.01,"(570, 221, 120, 120)",0.0,0.01,0.02,0.93,0.03,0.01
0.01,"(570, 221, 120, 120)",0.0,0.01,0.03,0.92,0.03,0.01
0.02,"(571, 221, 118, 118)",0.0,0.01,0.02,0.91,0.04,0.0
0.01,"(571, 221, 119, 119)",0.0,0.0,0.02,0.93,0.03,0.0
0.01,"(570, 220, 121, 121)",0.0,0.0,0.04,0.91,0.03,0.0
0.01,"(572, 222, 117, 117)",0.0,0.01,0.01,0.93,0.04,0.0
0.02,"(570, 221, 119, 119)",0.0,0.0,0.02,0.92,0.03,0.0
0.02,"(570, 220, 121, 121)",0.0,0.0,0.04,0.9,0.03,0.0
0.02,"(570, 220, 121, 121)",0.0,0.01,0.05,0.89,0.04,0.0
0.01,"(570, 221, 119, 119)",0.0,0.0,0.02,0.93,0.03,0.0
0.01,"(570, 221, 119, 119)",0.0,0.0,0.03,0.91,0.04,0.0
0.02,"(570, 220, 121, 121)",0.0,0.01,0.05,0.88,0.04,0.0
0.01,"(570, 220, 121, 121)",0.0,0.0,0.05,0.89,0.04,0.0
0.01,"(570, 221, 120, 120)",0.0,0.0,0.04,0.9,0.04,0.0
0.01,"(570, 221, 118, 118)",0.0,0.01,0.02,0.92,0.05,0.0
0.01,"(570, 221, 118, 118)",0.0,0.01,0.02,0.91,0.05,0.0
0.01,"(570, 221, 119, 119)",0.0,0.01,0.03,0.9,0.05,0.0
0.01,"(569, 221, 118, 118)",0.0,0.0,0.01,0.92,0.05,0.0
0.01,"(569, 221, 118, 118)",0.0,0.0,0.01,0.93,0.04,0.0
