angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.04,"(576, 177, 152, 152)",0.0,0.01,0.0,0.26,0.69,0.0
0.04,"(577, 177, 151, 151)",0.0,0.01,0.0,0.2,0.76,0.0
0.03,"(577, 177, 152, 152)",0.0,0.01,0.0,0.24,0.72,0.0
0.04,"(578, 178, 150, 150)",0.0,0.01,0.0,0.2,0.75,0.0
0.06,"(576, 177, 152, 152)",0.0,0.01,0.0,0.24,0.69,0.0
0.06,"(576, 177, 152, 152)",0.0,0.01,0.0,0.25,0.69,0.0
0.06,"(576, 177, 152, 152)",0.0,0.01,0.0,0.24,0.69,0.0
0.06,"(577, 177, 152, 152)",0.0,0.01,0.0,0.25,0.69,0.0
0.06,"(577, 178, 150, 150)",0.0,0.01,0.0,0.19,0.74,0.0
0.06,"(577, 178, 150, 150)",0.0,0.01,0.0,0.18,0.76,0.0
0.07,"(577, 177, 152, 152)",0.0,0.01,0.0,0.23,0.7,0.0
0.08,"(576, 177, 152, 152)",0.0,0.01,0.0,0.21,0.71,0.0
0.08,"(576, 177, 152, 152)",0.0,0.01,0.0,0.19,0.72,0.0
0.07,"(577, 177, 152, 152)",0.0,0.01,0.0,0.22,0.7,0.0
0.07,"(577, 178, 151, 151)",0.0,0.01,0.0,0.22,0.7,0.0
0.07,"(577, 178, 151, 151)",0.0,0.01,0.0,0.23,0.69,0.0
0.08,"(577, 178, 151, 151)",0.0,0.01,0.0,0.26,0.65,0.0
0.08,"(576, 177, 152, 152)",0.0,0.0,0.0,0.18,0.73,0.0
0.09,"(574, 177, 152, 152)",0.0,0.01,0.0,0.19,0.72,0.0
0.08,"(576, 177, 152, 152)",0.0,0.0,0.0,0.2,0.71,0.0
0.09,"(576, 177, 151, 151)",0.0,0.0,0.0,0.11,0.79,0.0
0.08,"(576, 177, 152, 152)",0.0,0.0,0.0,0.18,0.73,0.0
0.09,"(574, 177, 152, 152)",0.0,0.0,0.0,0.19,0.72,0.0
0.07,"(574, 177, 151, 151)",0.0,0.0,0.0,0.12,0.81,0.0
0.07,"(576, 177, 152, 152)",0.0,0.01,0.0,0.17,0.75,0.0
0.09,"(573, 176, 153, 153)",0.0,0.0,0.0,0.16,0.74,0.0
0.06,"(578, 178, 150, 150)",0.0,0.01,0.0,0.17,0.76,0.0
0.07,"(578, 178, 150, 150)",0.0,0.01,0.0,0.17,0.76,0.0
0.1,"(574, 176, 153, 153)",0.0,0.0,0.0,0.17,0.73,0.0
0.07,"(578, 178, 150, 150)",0.0,0.01,0.0,0.15,0.77,0.0
0.07,"(576, 177, 152, 152)",0.0,0.0,0.0,0.19,0.73,0.0
0.09,"(574, 177, 152, 152)",0.0,0.0,0.0,0.17,0.74,0.0
0.07,"(578, 178, 150, 150)",0.0,0.0,0.0,0.16,0.77,0.0
0.07,"(578, 178, 150, 150)",0.0,0.0,0.0,0.17,0.75,0.0
0.06,"(577, 177, 152, 152)",0.0,0.0,0.0,0.24,0.69,0.0
0.07,"(577, 177, 152, 152)",0.0,0.0,0.0,0.26,0.67,0.0
0.07,"(578, 178, 150, 150)",0.0,0.0,0.0,0.19,0.73,0.0
0.07,"(578, 178, 150, 150)",0.0,0.0,0.0,0.16,0.76,0.0
0.08,"(577, 178, 151, 151)",0.0,0.01,0.0,0.22,0.69,0.0
0.09,"(577, 178, 151, 151)",0.0,0.01,0.0,0.24,0.67,0.0
0.08,"(577, 178, 151, 151)",0.0,0.01,0.0,0.21,0.7,0.0
0.09,"(577, 178, 151, 151)",0.0,0.01,0.0,0.21,0.69,0.0
0.04,"(575, 180, 148, 148)",0.0,0.0,0.0,0.06,0.89,0.0
0.04,"(576, 181, 148, 148)",0.0,0.0,0.0,0.09,0.86,0.0
0.04,"(575, 180, 148, 148)",0.0,0.0,0.0,0.06,0.89,0.0
0.05,"(574, 180, 149, 149)",0.0,0.0,0.0,0.07,0.87,0.0
0.04,"(575, 180, 148, 148)",0.0,0.0,0.0,0.07,0.89,0.0
0.04,"(575, 180, 148, 148)",0.0,0.0,0.0,0.06,0.89,0.0
0.04,"(575, 180, 148, 148)",0.0,0.0,0.0,0.06,0.89,0.0
0.04,"(575, 180, 148, 148)",0.0,0.0,0.0,0.06,0.9,0.0
0.04,"(575, 180, 147, 147)",0.0,0.0,0.0,0.06,0.9,0.0
0.05,"(575, 180, 148, 148)",0.0,0.0,0.0,0.05,0.9,0.0
0.05,"(575, 180, 148, 148)",0.0,0.0,0.0,0.06,0.89,0.0
0.03,"(577, 180, 148, 148)",0.0,0.0,0.0,0.07,0.9,0.0
0.03,"(576, 178, 153, 153)",0.0,0.01,0.0,0.35,0.62,0.0
0.07,"(574, 177, 154, 154)",0.0,0.01,0.0,0.37,0.56,0.0
0.05,"(575, 177, 153, 153)",0.0,0.01,0.0,0.33,0.61,0.0
0.04,"(576, 178, 152, 152)",0.0,0.01,0.0,0.36,0.59,0.0
0.04,"(576, 178, 152, 152)",0.0,0.01,0.0,0.36,0.59,0.0
0.04,"(576, 178, 152, 152)",0.0,0.01,0.0,0.36,0.58,0.0
0.05,"(575, 178, 153, 153)",0.0,0.01,0.0,0.38,0.56,0.0
0.06,"(574, 178, 153, 153)",0.0,0.01,0.0,0.32,0.61,0.0
0.05,"(575, 178, 152, 152)",0.0,0.01,0.0,0.34,0.6,0.0
0.06,"(574, 178, 151, 151)",0.0,0.01,0.0,0.24,0.69,0.0
0.09,"(572, 174, 153, 153)",0.0,0.01,0.0,0.27,0.62,0.0
0.05,"(573, 176, 155, 155)",0.0,0.01,0.0,0.6,0.35,0.0
0.09,"(576, 178, 149, 149)",0.0,0.01,0.0,0.45,0.44,0.0
0.18,"(577, 178, 149, 149)",0.0,0.01,0.0,0.49,0.3,0.01
0.2,"(573, 175, 151, 151)",0.0,0.02,0.0,0.45,0.33,0.0
0.09,"(576, 178, 150, 150)",0.0,0.01,0.0,0.69,0.2,0.01
0.13,"(577, 181, 148, 148)",0.0,0.03,0.0,0.61,0.21,0.01
0.09,"(576, 182, 150, 150)",0.0,0.02,0.0,0.65,0.23,0.01
0.16,"(570, 180, 158, 158)",0.0,0.02,0.0,0.58,0.21,0.02
0.17,"(572, 183, 153, 153)",0.0,0.01,0.0,0.58,0.24,0.01
0.14,"(575, 184, 153, 153)",0.0,0.01,0.0,0.76,0.08,0.01
0.15,"(576, 186, 151, 151)",0.0,0.02,0.0,0.69,0.13,0.0
0.12,"(579, 189, 149, 149)",0.0,0.02,0.0,0.76,0.07,0.02
0.13,"(578, 189, 150, 150)",0.0,0.02,0.0,0.65,0.13,0.07
0.13,"(577, 190, 151, 151)",0.0,0.02,0.0,0.6,0.22,0.03
0.13,"(577, 190, 151, 151)",0.0,0.02,0.0,0.62,0.21,0.02
0.13,"(577, 190, 151, 151)",0.0,0.02,0.0,0.59,0.22,0.03
0.15,"(578, 191, 150, 150)",0.0,0.02,0.0,0.58,0.23,0.02
0.11,"(577, 191, 150, 150)",0.0,0.02,0.0,0.56,0.3,0.01
0.17,"(578, 191, 149, 149)",0.0,0.02,0.0,0.5,0.3,0.01
0.17,"(578, 191, 148, 148)",0.0,0.01,0.0,0.49,0.32,0.0
0.16,"(577, 189, 150, 150)",0.0,0.01,0.0,0.52,0.3,0.01
