angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.0,"(598, 221, 123, 123)",0.0,0.0,0.89,0.08,0.03,0.0
0.0,"(597, 221, 123, 123)",0.0,0.0,0.92,0.05,0.02,0.0
0.0,"(598, 221, 123, 123)",0.0,0.0,0.96,0.02,0.01,0.0
0.0,"(597, 221, 123, 123)",0.0,0.0,0.97,0.02,0.01,0.0
0.0,"(598, 222, 122, 122)",0.0,0.0,0.95,0.03,0.02,0.0
0.0,"(599, 221, 122, 122)",0.0,0.0,0.96,0.03,0.02,0.0
0.0,"(598, 221, 122, 122)",0.0,0.0,0.97,0.02,0.01,0.0
0.0,"(598, 221, 123, 123)",0.0,0.0,0.98,0.01,0.01,0.0
0.0,"(598, 221, 122, 122)",0.0,0.0,0.96,0.02,0.01,0.0
0.0,"(598, 221, 123, 123)",0.0,0.0,0.98,0.01,0.0,0.0
0.0,"(598, 221, 123, 123)",0.0,0.0,0.99,0.01,0.0,0.0
0.0,"(595, 218, 125, 125)",0.0,0.0,0.99,0.01,0.0,0.0
0.0,"(596, 219, 124, 124)",0.0,0.0,0.99,0.01,0.0,0.0
0.0,"(596, 219, 124, 124)",0.0,0.0,0.99,0.01,0.0,0.0
0.0,"(594, 218, 126, 126)",0.0,0.0,0.99,0.0,0.0,0.0
0.0,"(593, 217, 127, 127)",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"(595, 218, 125, 125)",0.0,0.0,0.99,0.0,0.0,0.0
0.0,"(593, 217, 127, 127)",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"(593, 217, 127, 127)",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"(593, 217, 127, 127)",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"(595, 218, 125, 125)",0.0,0.0,1.0,0.0,0.0,0.0
0.0,"(598, 221, 122, 122)",0.0,0.0,0.99,0.01,0.0,0.0
0.0,"(598, 222, 122, 122)",0.0,0.0,0.99,0.01,0.0,0.0
0.0,"(598, 221, 123, 123)",0.0,0.0,0.99,0.0,0.0,0.0
