angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.09,"(595, 169, 134, 134)",0.0,0.02,0.0,0.39,0.5,0.0
0.09,"(595, 170, 133, 133)",0.0,0.02,0.0,0.33,0.55,0.0
0.1,"(595, 170, 133, 133)",0.0,0.02,0.0,0.29,0.59,0.0
0.13,"(595, 169, 133, 133)",0.0,0.01,0.0,0.31,0.55,0.0
0.11,"(595, 169, 133, 133)",0.0,0.01,0.0,0.26,0.61,0.0
0.11,"(595, 169, 133, 133)",0.0,0.01,0.0,0.29,0.59,0.0
0.11,"(595, 169, 133, 133)",0.0,0.01,0.0,0.28,0.6,0.0
0.08,"(596, 170, 132, 132)",0.0,0.02,0.0,0.25,0.65,0.0
0.08,"(596, 170, 132, 132)",0.0,0.02,0.0,0.29,0.62,0.0
0.07,"(596, 170, 132, 132)",0.0,0.01,0.0,0.28,0.64,0.0
0.08,"(594, 169, 134, 134)",0.0,0.01,0.0,0.28,0.63,0.0
0.09,"(594, 168, 135, 135)",0.0,0.01,0.0,0.42,0.48,0.0
0.08,"(595, 168, 134, 134)",0.0,0.01,0.0,0.43,0.48,0.0
0.09,"(594, 169, 132, 132)",0.0,0.01,0.0,0.24,0.65,0.0
0.08,"(594, 169, 132, 132)",0.0,0.01,0.0,0.23,0.68,0.0
0.1,"(594, 168, 133, 133)",0.0,0.01,0.0,0.27,0.62,0.0
0.09,"(594, 169, 132, 132)",0.0,0.01,0.0,0.21,0.69,0.0
0.08,"(594, 169, 132, 132)",0.0,0.01,0.0,0.2,0.71,0.0
0.08,"(595, 169, 132, 132)",0.0,0.01,0.0,0.21,0.7,0.0
0.09,"(595, 169, 132, 132)",0.0,0.01,0.0,0.24,0.66,0.0
0.09,"(594, 169, 132, 132)",0.0,0.01,0.0,0.23,0.67,0.0
0.07,"(596, 170, 130, 130)",0.0,0.01,0.0,0.21,0.7,0.0
0.11,"(594, 169, 132, 132)",0.0,0.01,0.0,0.23,0.65,0.0
0.1,"(595, 169, 132, 132)",0.0,0.01,0.0,0.23,0.66,0.0
0.1,"(595, 169, 132, 132)",0.0,0.01,0.0,0.2,0.69,0.0
0.09,"(595, 169, 131, 131)",0.0,0.01,0.0,0.2,0.7,0.0
0.08,"(595, 169, 131, 131)",0.0,0.01,0.0,0.21,0.7,0.0
0.08,"(596, 170, 130, 130)",0.0,0.01,0.0,0.17,0.74,0.0
0.11,"(594, 169, 132, 132)",0.0,0.01,0.0,0.22,0.66,0.0
0.15,"(594, 168, 133, 133)",0.0,0.01,0.0,0.25,0.59,0.0
0.15,"(593, 168, 133, 133)",0.0,0.01,0.0,0.24,0.6,0.0
0.16,"(593, 168, 133, 133)",0.0,0.01,0.0,0.25,0.58,0.0
0.18,"(593, 167, 134, 134)",0.0,0.0,0.0,0.33,0.49,0.0
0.18,"(593, 167, 134, 134)",0.0,0.0,0.0,0.34,0.47,0.0
0.18,"(593, 168, 133, 133)",0.0,0.01,0.0,0.28,0.53,0.0
0.16,"(594, 168, 134, 134)",0.0,0.01,0.0,0.38,0.46,0.0
0.16,"(594, 168, 134, 134)",0.0,0.01,0.0,0.38,0.46,0.0
0.21,"(593, 167, 135, 135)",0.0,0.0,0.0,0.37,0.42,0.0
0.17,"(593, 168, 134, 134)",0.0,0.01,0.0,0.37,0.45,0.0
0.18,"(593, 168, 134, 134)",0.0,0.01,0.0,0.36,0.45,0.0
0.21,"(593, 167, 135, 135)",0.0,0.0,0.0,0.33,0.46,0.0
