angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.04,"(586, 165, 162, 162)",0,0.01,0,0.31,0.64,0
0.04,"(586, 166, 161, 161)",0,0.01,0,0.34,0.61,0
0.04,"(586, 166, 161, 161)",0,0.01,0,0.35,0.6,0
0.04,"(586, 166, 161, 161)",0,0.01,0,0.34,0.61,0
0.05,"(584, 165, 164, 164)",0,0.01,0,0.33,0.61,0
0.05,"(584, 164, 165, 165)",0,0.01,0,0.41,0.53,0
0.04,"(585, 165, 163, 163)",0,0.01,0,0.29,0.65,0
0.04,"(584, 164, 165, 165)",0,0.01,0,0.41,0.54,0
0.03,"(585, 165, 163, 163)",0,0.01,0,0.41,0.55,0
0.03,"(586, 165, 162, 162)",0,0.01,0,0.47,0.49,0
0.04,"(585, 165, 162, 162)",0,0.01,0,0.36,0.59,0
0.04,"(585, 165, 163, 163)",0,0.01,0,0.4,0.55,0
0.04,"(584, 165, 162, 162)",0,0.01,0,0.27,0.68,0
0.04,"(583, 164, 164, 164)",0,0.01,0,0.29,0.67,0
0.04,"(581, 164, 165, 165)",0,0.01,0,0.37,0.58,0
0.03,"(583, 165, 162, 162)",0,0.01,0,0.3,0.65,0
0.04,"(583, 164, 163, 163)",0,0.01,0,0.38,0.57,0
0.04,"(583, 165, 163, 163)",0,0.01,0,0.35,0.59,0
0.04,"(585, 166, 161, 161)",0,0.01,0,0.47,0.48,0
0.08,"(587, 165, 160, 160)",0,0.01,0,0.44,0.46,0
0.07,"(588, 165, 159, 159)",0,0.02,0,0.38,0.53,0
0.08,"(588, 164, 160, 160)",0,0.01,0,0.29,0.62,0
0.07,"(587, 163, 161, 161)",0,0.01,0,0.29,0.63,0
0.08,"(588, 163, 161, 161)",0,0.01,0,0.31,0.6,0
0.07,"(588, 163, 162, 162)",0,0.01,0,0.32,0.6,0
0.06,"(589, 164, 160, 160)",0,0.01,0,0.24,0.69,0
0.06,"(589, 164, 161, 161)",0,0.01,0,0.25,0.68,0
0.08,"(587, 163, 163, 163)",0,0.01,0,0.25,0.66,0
0.08,"(589, 164, 161, 161)",0,0.01,0,0.26,0.65,0
0.07,"(588, 164, 162, 162)",0,0.01,0,0.3,0.62,0
0.07,"(589, 164, 161, 161)",0,0.01,0,0.28,0.64,0
0.06,"(589, 165, 160, 160)",0,0.01,0,0.28,0.66,0
0.06,"(588, 164, 162, 162)",0,0.01,0,0.33,0.6,0
0.05,"(589, 165, 160, 160)",0,0.01,0,0.3,0.63,0
0.06,"(588, 164, 161, 161)",0,0.01,0,0.39,0.55,0
0.05,"(588, 164, 160, 160)",0,0.01,0,0.32,0.62,0
0.06,"(588, 164, 160, 160)",0,0.01,0,0.3,0.63,0
