angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.02,"(563, 187, 129, 129)",0.0,0.0,0.0,0.68,0.29,0.0
0.01,"(563, 187, 129, 129)",0.0,0.0,0.0,0.67,0.31,0.0
0.01,"(563, 187, 129, 129)",0.0,0.0,0.0,0.68,0.31,0.0
0.01,"(563, 187, 129, 129)",0.0,0.01,0.0,0.73,0.26,0.0
0.02,"(563, 187, 128, 128)",0.0,0.01,0.0,0.58,0.39,0.0
0.02,"(563, 187, 128, 128)",0.0,0.01,0.0,0.56,0.42,0.0
0.03,"(563, 187, 127, 127)",0.0,0.01,0.0,0.61,0.35,0.0
0.03,"(563, 187, 127, 127)",0.0,0.01,0.0,0.57,0.4,0.0
0.02,"(562, 187, 129, 129)",0.0,0.01,0.0,0.64,0.33,0.0
0.01,"(563, 187, 129, 129)",0.0,0.01,0.0,0.68,0.3,0.0
0.02,"(562, 187, 128, 128)",0.0,0.01,0.0,0.59,0.38,0.0
0.02,"(563, 187, 129, 129)",0.0,0.01,0.0,0.72,0.26,0.0
0.02,"(563, 187, 129, 129)",0.0,0.01,0.0,0.74,0.24,0.0
0.02,"(562, 187, 129, 129)",0.0,0.01,0.0,0.73,0.24,0.0
0.03,"(563, 187, 128, 128)",0.0,0.01,0.0,0.66,0.31,0.0
0.03,"(563, 187, 128, 128)",0.0,0.01,0.0,0.71,0.26,0.0
0.03,"(563, 187, 128, 128)",0.0,0.01,0.0,0.75,0.21,0.0
0.03,"(563, 187, 128, 128)",0.0,0.0,0.0,0.78,0.18,0.0
0.05,"(564, 187, 127, 127)",0.0,0.01,0.0,0.72,0.21,0.0
0.07,"(563, 186, 128, 128)",0.0,0.01,0.0,0.75,0.17,0.0
0.07,"(564, 187, 127, 127)",0.0,0.01,0.01,0.74,0.18,0.0
0.08,"(564, 187, 127, 127)",0.0,0.01,0.01,0.72,0.18,0.0
0.05,"(563, 187, 129, 129)",0.0,0.01,0.01,0.76,0.18,0.0
0.1,"(563, 188, 126, 126)",0.0,0.01,0.0,0.57,0.32,0.0
0.09,"(561, 185, 132, 132)",0.0,0.01,0.0,0.73,0.17,0.0
0.07,"(561, 185, 133, 133)",0.0,0.0,0.0,0.75,0.18,0.0
0.08,"(560, 186, 133, 133)",0.0,0.01,0.0,0.72,0.19,0.0
0.11,"(560, 185, 134, 134)",0.0,0.01,0.0,0.73,0.15,0.0
0.09,"(560, 185, 134, 134)",0.0,0.0,0.01,0.78,0.11,0.0
0.08,"(559, 185, 135, 135)",0.0,0.0,0.01,0.8,0.11,0.0
0.1,"(559, 185, 135, 135)",0.0,0.01,0.0,0.72,0.17,0.0
0.1,"(560, 185, 134, 134)",0.0,0.01,0.0,0.74,0.15,0.0
0.1,"(560, 185, 133, 133)",0.0,0.0,0.0,0.74,0.14,0.0
0.08,"(561, 185, 133, 133)",0.0,0.0,0.0,0.76,0.15,0.0
0.05,"(560, 186, 134, 134)",0.0,0.0,0.0,0.76,0.18,0.0
0.04,"(560, 186, 134, 134)",0.0,0.0,0.0,0.74,0.21,0.0
0.05,"(561, 186, 133, 133)",0.0,0.0,0.0,0.73,0.22,0.0
0.04,"(562, 186, 132, 132)",0.0,0.0,0.0,0.81,0.14,0.0
0.03,"(561, 186, 132, 132)",0.0,0.0,0.0,0.86,0.1,0.0
0.03,"(561, 186, 132, 132)",0.0,0.0,0.0,0.85,0.12,0.0
0.04,"(561, 186, 132, 132)",0.0,0.0,0.0,0.82,0.13,0.0
0.04,"(560, 185, 134, 134)",0.0,0.01,0.0,0.8,0.15,0.0
