angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.01,"(608, 229, 122, 122)",0.0,0.02,0.01,0.9,0.06,0.0
0.01,"(607, 228, 124, 124)",0.0,0.01,0.01,0.9,0.07,0.0
0.01,"(607, 228, 124, 124)",0.0,0.01,0.01,0.91,0.05,0.0
0.01,"(608, 228, 124, 124)",0.0,0.01,0.01,0.92,0.05,0.01
0.01,"(608, 228, 124, 124)",0.0,0.01,0.01,0.91,0.05,0.01
0.01,"(608, 229, 122, 122)",0.0,0.01,0.0,0.9,0.06,0.01
0.01,"(608, 228, 124, 124)",0.0,0.01,0.01,0.94,0.03,0.01
0.01,"(607, 227, 125, 125)",0.0,0.01,0.01,0.94,0.03,0.01
0.01,"(607, 227, 125, 125)",0.0,0.01,0.01,0.94,0.03,0.01
0.01,"(608, 227, 124, 124)",0.0,0.01,0.02,0.91,0.05,0.0
0.02,"(606, 226, 125, 125)",0.0,0.01,0.0,0.79,0.17,0.0
0.02,"(607, 227, 124, 124)",0.0,0.03,0.0,0.7,0.25,0.0
0.02,"(608, 228, 122, 122)",0.0,0.03,0.01,0.7,0.25,0.0
0.03,"(607, 229, 120, 120)",0.0,0.03,0.0,0.69,0.25,0.0
0.03,"(607, 230, 119, 119)",0.0,0.05,0.0,0.58,0.34,0.0
0.04,"(607, 231, 118, 118)",0.0,0.06,0.0,0.56,0.34,0.0
0.01,"(609, 230, 122, 122)",0.0,0.05,0.0,0.67,0.26,0.0
0.01,"(610, 232, 119, 119)",0.0,0.07,0.0,0.66,0.25,0.0
0.01,"(610, 232, 119, 119)",0.0,0.07,0.0,0.68,0.23,0.0
0.02,"(610, 232, 119, 119)",0.0,0.07,0.0,0.69,0.22,0.0
0.04,"(610, 232, 119, 119)",0.0,0.1,0.0,0.54,0.32,0.0
0.05,"(607, 230, 122, 122)",0.0,0.09,0.0,0.46,0.39,0.0
0.03,"(610, 232, 120, 120)",0.0,0.09,0.0,0.62,0.26,0.0
0.04,"(607, 231, 123, 123)",0.0,0.08,0.0,0.59,0.28,0.0
0.02,"(611, 233, 119, 119)",0.0,0.09,0.0,0.65,0.24,0.0
0.03,"(608, 231, 122, 122)",0.0,0.09,0.0,0.55,0.33,0.0
0.05,"(611, 233, 118, 118)",0.0,0.1,0.0,0.58,0.27,0.0
0.01,"(610, 232, 120, 120)",0.0,0.06,0.0,0.72,0.2,0.0
0.01,"(610, 232, 120, 120)",0.0,0.06,0.0,0.7,0.23,0.0
0.01,"(610, 231, 121, 121)",0.0,0.04,0.0,0.77,0.18,0.0
0.01,"(609, 230, 122, 122)",0.0,0.04,0.0,0.8,0.16,0.0
0.0,"(609, 230, 122, 122)",0.0,0.04,0.0,0.78,0.17,0.0
0.01,"(606, 227, 125, 125)",0.0,0.02,0.0,0.81,0.16,0.0
0.01,"(609, 229, 123, 123)",0.0,0.02,0.0,0.83,0.14,0.0
0.01,"(606, 225, 127, 127)",0.0,0.01,0.01,0.81,0.16,0.0
0.01,"(609, 228, 123, 123)",0.0,0.02,0.01,0.85,0.11,0.0
0.02,"(606, 225, 126, 126)",0.0,0.01,0.01,0.81,0.15,0.0
0.01,"(607, 227, 124, 124)",0.0,0.02,0.01,0.87,0.1,0.0
0.01,"(608, 227, 124, 124)",0.0,0.02,0.01,0.88,0.09,0.0
0.01,"(607, 227, 124, 124)",0.0,0.02,0.0,0.87,0.09,0.0
0.02,"(608, 227, 123, 123)",0.0,0.02,0.01,0.85,0.1,0.0
0.02,"(607, 226, 125, 125)",0.0,0.02,0.01,0.85,0.11,0.0
0.02,"(608, 227, 123, 123)",0.0,0.02,0.01,0.82,0.13,0.0
0.01,"(607, 227, 124, 124)",0.0,0.01,0.0,0.89,0.08,0.0
0.02,"(607, 226, 125, 125)",0.0,0.02,0.01,0.85,0.1,0.0
0.02,"(607, 226, 125, 125)",0.0,0.02,0.01,0.86,0.09,0.0
0.02,"(608, 227, 123, 123)",0.0,0.02,0.0,0.85,0.1,0.0
0.02,"(608, 227, 123, 123)",0.0,0.02,0.0,0.85,0.1,0.0
0.02,"(608, 227, 123, 123)",0.0,0.02,0.01,0.85,0.1,0.0
0.02,"(608, 227, 123, 123)",0.0,0.03,0.0,0.84,0.1,0.0
0.02,"(608, 227, 123, 123)",0.0,0.02,0.01,0.87,0.08,0.0
0.02,"(608, 227, 123, 123)",0.0,0.02,0.01,0.86,0.09,0.0
0.02,"(607, 226, 125, 125)",0.0,0.01,0.01,0.86,0.1,0.0
0.03,"(605, 223, 128, 128)",0.0,0.01,0.01,0.79,0.16,0.0
0.04,"(607, 226, 124, 124)",0.0,0.02,0.01,0.73,0.21,0.0
0.05,"(606, 225, 126, 126)",0.0,0.02,0.01,0.68,0.25,0.0
0.07,"(605, 227, 123, 123)",0.0,0.02,0.01,0.64,0.26,0.0
0.02,"(608, 228, 124, 124)",0.0,0.01,0.01,0.83,0.14,0.0
0.03,"(608, 229, 123, 123)",0.0,0.01,0.01,0.78,0.17,0.0
0.03,"(608, 229, 124, 124)",0.0,0.01,0.0,0.8,0.15,0.0
0.03,"(609, 230, 123, 123)",0.0,0.02,0.0,0.79,0.15,0.0
0.03,"(610, 231, 122, 122)",0.0,0.02,0.0,0.81,0.13,0.0
0.05,"(608, 231, 120, 120)",0.0,0.02,0.01,0.71,0.2,0.0
0.08,"(608, 229, 123, 123)",0.0,0.02,0.01,0.68,0.21,0.0
0.03,"(610, 232, 122, 122)",0.0,0.02,0.0,0.76,0.18,0.0
0.05,"(608, 230, 123, 123)",0.0,0.03,0.01,0.72,0.2,0.0
0.03,"(611, 233, 121, 121)",0.0,0.03,0.0,0.77,0.17,0.0
0.03,"(610, 233, 121, 121)",0.0,0.03,0.0,0.72,0.21,0.0
0.03,"(611, 233, 121, 121)",0.0,0.03,0.0,0.75,0.19,0.0
0.04,"(608, 231, 123, 123)",0.0,0.04,0.0,0.7,0.22,0.0
0.05,"(609, 231, 122, 122)",0.0,0.03,0.01,0.73,0.19,0.0
0.05,"(611, 232, 121, 121)",0.0,0.03,0.01,0.7,0.22,0.0
0.03,"(608, 231, 123, 123)",0.0,0.02,0.0,0.79,0.15,0.0
0.02,"(609, 231, 123, 123)",0.0,0.02,0.0,0.86,0.1,0.0
0.02,"(609, 231, 122, 122)",0.0,0.02,0.0,0.84,0.11,0.0
0.02,"(608, 229, 125, 125)",0.0,0.02,0.01,0.86,0.1,0.0
0.02,"(608, 229, 124, 124)",0.0,0.01,0.01,0.86,0.09,0.0
0.02,"(608, 229, 124, 124)",0.0,0.02,0.01,0.85,0.11,0.0
0.02,"(608, 229, 125, 125)",0.0,0.02,0.0,0.89,0.07,0.0
0.03,"(608, 229, 123, 123)",0.0,0.02,0.01,0.83,0.12,0.0
0.02,"(609, 229, 123, 123)",0.0,0.02,0.01,0.84,0.11,0.0
0.02,"(609, 229, 123, 123)",0.0,0.02,0.01,0.84,0.11,0.0
0.02,"(608, 229, 124, 124)",0.0,0.02,0.0,0.88,0.08,0.0
0.01,"(608, 229, 123, 123)",0.0,0.02,0.0,0.85,0.11,0.0
0.01,"(608, 229, 123, 123)",0.0,0.03,0.0,0.84,0.12,0.0
0.01,"(609, 230, 122, 122)",0.0,0.05,0.0,0.76,0.18,0.0
0.01,"(609, 230, 122, 122)",0.0,0.05,0.0,0.78,0.16,0.0
0.02,"(606, 228, 124, 124)",0.0,0.07,0.0,0.65,0.27,0.0
0.01,"(608, 229, 123, 123)",0.0,0.05,0.0,0.73,0.2,0.0
0.02,"(606, 226, 124, 124)",0.0,0.03,0.0,0.68,0.27,0.0
0.01,"(607, 228, 124, 124)",0.0,0.04,0.0,0.82,0.13,0.0
0.01,"(607, 228, 124, 124)",0.0,0.03,0.0,0.85,0.11,0.0
0.01,"(607, 227, 125, 125)",0.0,0.02,0.0,0.87,0.09,0.0
0.01,"(606, 227, 125, 125)",0.0,0.03,0.0,0.83,0.13,0.0
0.02,"(603, 224, 129, 129)",0.0,0.01,0.0,0.83,0.13,0.0
0.03,"(604, 224, 128, 128)",0.0,0.02,0.01,0.85,0.09,0.01
0.03,"(604, 223, 128, 128)",0.0,0.02,0.01,0.83,0.09,0.01
0.04,"(604, 223, 128, 128)",0.0,0.03,0.01,0.81,0.1,0.02
0.02,"(606, 226, 126, 126)",0.0,0.05,0.01,0.83,0.08,0.02
0.02,"(605, 226, 127, 127)",0.0,0.06,0.01,0.8,0.1,0.01
0.01,"(606, 227, 125, 125)",0.0,0.06,0.01,0.82,0.08,0.01
0.01,"(606, 227, 125, 125)",0.0,0.03,0.01,0.9,0.05,0.01
0.01,"(606, 227, 126, 126)",0.0,0.02,0.01,0.93,0.04,0.0
0.01,"(605, 226, 128, 128)",0.0,0.03,0.01,0.88,0.05,0.01
0.02,"(603, 225, 131, 131)",0.0,0.02,0.02,0.88,0.05,0.01
0.02,"(604, 226, 129, 129)",0.0,0.02,0.02,0.89,0.05,0.01
0.01,"(605, 227, 128, 128)",0.0,0.01,0.01,0.91,0.05,0.0
0.01,"(606, 228, 126, 126)",0.0,0.02,0.01,0.9,0.06,0.0
0.01,"(605, 226, 129, 129)",0.0,0.01,0.01,0.91,0.05,0.0
0.02,"(606, 227, 127, 127)",0.0,0.02,0.02,0.86,0.07,0.01
0.02,"(606, 228, 126, 126)",0.0,0.04,0.02,0.81,0.09,0.02
0.02,"(607, 228, 125, 125)",0.0,0.02,0.03,0.83,0.08,0.02
0.02,"(607, 228, 125, 125)",0.0,0.03,0.03,0.84,0.07,0.02
0.02,"(606, 228, 125, 125)",0.0,0.03,0.02,0.85,0.06,0.01
0.02,"(607, 228, 124, 124)",0.0,0.02,0.04,0.85,0.06,0.01
0.01,"(607, 227, 125, 125)",0.0,0.02,0.03,0.87,0.06,0.01
0.01,"(607, 227, 125, 125)",0.0,0.02,0.03,0.88,0.05,0.01
0.03,"(605, 223, 128, 128)",0.0,0.01,0.06,0.84,0.06,0.01
0.01,"(604, 225, 129, 129)",0.0,0.01,0.03,0.91,0.04,0.0
0.01,"(605, 226, 128, 128)",0.0,0.01,0.03,0.9,0.04,0.0
0.02,"(606, 227, 125, 125)",0.0,0.02,0.04,0.84,0.08,0.01
0.02,"(607, 228, 124, 124)",0.0,0.02,0.04,0.84,0.07,0.01
0.02,"(606, 227, 126, 126)",0.0,0.02,0.02,0.86,0.07,0.01
0.01,"(605, 227, 127, 127)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(606, 227, 126, 126)",0.0,0.02,0.01,0.87,0.08,0.0
0.02,"(606, 228, 125, 125)",0.0,0.02,0.01,0.87,0.08,0.0
0.01,"(608, 228, 124, 124)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(608, 229, 123, 123)",0.0,0.02,0.01,0.84,0.12,0.0
0.01,"(609, 229, 123, 123)",0.0,0.02,0.0,0.89,0.09,0.0
0.01,"(608, 228, 124, 124)",0.0,0.01,0.01,0.85,0.11,0.0
0.01,"(607, 228, 125, 125)",0.0,0.01,0.02,0.9,0.06,0.0
0.02,"(607, 230, 124, 124)",0.0,0.02,0.01,0.86,0.09,0.0
0.02,"(606, 230, 125, 125)",0.0,0.03,0.01,0.82,0.11,0.01
0.02,"(606, 230, 125, 125)",0.0,0.04,0.01,0.81,0.11,0.01
0.02,"(606, 229, 126, 126)",0.0,0.03,0.01,0.79,0.13,0.01
0.02,"(605, 228, 127, 127)",0.0,0.03,0.01,0.81,0.13,0.01
0.02,"(607, 229, 123, 123)",0.0,0.02,0.01,0.85,0.1,0.0
0.02,"(606, 228, 124, 124)",0.0,0.01,0.01,0.85,0.1,0.0
0.01,"(607, 229, 124, 124)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(606, 229, 123, 123)",0.0,0.02,0.01,0.85,0.11,0.0
0.01,"(608, 229, 123, 123)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(608, 229, 123, 123)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(607, 229, 122, 122)",0.0,0.02,0.01,0.88,0.09,0.0
0.01,"(608, 229, 122, 122)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(607, 228, 123, 123)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(608, 229, 121, 121)",0.0,0.01,0.01,0.9,0.07,0.0
0.01,"(607, 228, 123, 123)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(607, 228, 123, 123)",0.0,0.01,0.01,0.9,0.07,0.0
0.01,"(607, 228, 122, 122)",0.0,0.01,0.01,0.9,0.07,0.0
0.01,"(607, 229, 121, 121)",0.0,0.01,0.01,0.89,0.08,0.0
0.01,"(607, 229, 121, 121)",0.0,0.01,0.01,0.89,0.08,0.0
0.01,"(607, 228, 122, 122)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(606, 228, 122, 122)",0.0,0.01,0.01,0.88,0.09,0.0
0.01,"(607, 228, 122, 122)",0.0,0.01,0.01,0.88,0.09,0.0
0.02,"(606, 228, 122, 122)",0.0,0.01,0.01,0.86,0.1,0.0
0.01,"(606, 228, 122, 122)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(606, 227, 124, 124)",0.0,0.01,0.01,0.9,0.07,0.0
0.01,"(606, 228, 122, 122)",0.0,0.01,0.01,0.86,0.11,0.0
0.01,"(606, 228, 122, 122)",0.0,0.01,0.01,0.87,0.1,0.0
0.01,"(606, 227, 124, 124)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(606, 227, 124, 124)",0.0,0.01,0.01,0.9,0.07,0.0
0.01,"(606, 227, 124, 124)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(605, 226, 125, 125)",0.0,0.01,0.01,0.88,0.09,0.0
0.01,"(606, 227, 124, 124)",0.0,0.01,0.01,0.9,0.08,0.0
0.01,"(607, 228, 122, 122)",0.0,0.02,0.0,0.79,0.17,0.0
0.0,"(606, 227, 125, 125)",0.0,0.03,0.0,0.83,0.14,0.0
0.0,"(606, 227, 125, 125)",0.0,0.02,0.0,0.82,0.15,0.0
0.01,"(607, 228, 123, 123)",0.0,0.03,0.0,0.8,0.16,0.0
0.01,"(608, 228, 122, 122)",0.0,0.02,0.0,0.85,0.13,0.0
0.01,"(608, 228, 121, 121)",0.0,0.02,0.01,0.83,0.14,0.0
0.01,"(608, 229, 120, 120)",0.0,0.02,0.01,0.86,0.11,0.0
0.01,"(608, 229, 120, 120)",0.0,0.02,0.0,0.87,0.1,0.0
0.01,"(608, 229, 120, 120)",0.0,0.02,0.01,0.88,0.08,0.0
0.01,"(608, 229, 120, 120)",0.0,0.02,0.01,0.89,0.08,0.0
0.01,"(607, 229, 121, 121)",0.0,0.01,0.0,0.91,0.06,0.0
0.01,"(607, 229, 121, 121)",0.0,0.01,0.01,0.92,0.06,0.0
0.01,"(607, 229, 121, 121)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(608, 229, 120, 120)",0.0,0.02,0.01,0.88,0.09,0.0
0.02,"(608, 229, 120, 120)",0.0,0.02,0.01,0.86,0.1,0.0
0.01,"(607, 229, 121, 121)",0.0,0.01,0.0,0.88,0.09,0.0
0.02,"(608, 228, 121, 121)",0.0,0.01,0.01,0.86,0.09,0.0
0.01,"(608, 229, 121, 121)",0.0,0.01,0.01,0.88,0.09,0.0
0.01,"(607, 228, 122, 122)",0.0,0.01,0.01,0.87,0.09,0.0
0.01,"(607, 228, 123, 123)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(606, 227, 124, 124)",0.0,0.01,0.01,0.9,0.08,0.0
0.01,"(606, 227, 124, 124)",0.0,0.01,0.0,0.89,0.08,0.0
0.02,"(606, 227, 124, 124)",0.0,0.01,0.0,0.85,0.11,0.0
0.02,"(606, 227, 124, 124)",0.0,0.01,0.0,0.87,0.1,0.0
0.02,"(606, 227, 124, 124)",0.0,0.01,0.0,0.87,0.1,0.0
0.02,"(606, 227, 124, 124)",0.0,0.01,0.0,0.86,0.11,0.0
0.01,"(606, 227, 125, 125)",0.0,0.01,0.01,0.89,0.08,0.0
0.01,"(607, 227, 124, 124)",0.0,0.01,0.0,0.89,0.08,0.0
0.02,"(606, 227, 124, 124)",0.0,0.01,0.0,0.86,0.1,0.0
0.01,"(606, 227, 125, 125)",0.0,0.01,0.01,0.9,0.07,0.0
0.01,"(607, 227, 124, 124)",0.0,0.01,0.0,0.89,0.08,0.0
0.01,"(607, 227, 124, 124)",0.0,0.01,0.0,0.89,0.08,0.0
0.01,"(607, 227, 124, 124)",0.0,0.01,0.0,0.9,0.08,0.0
0.01,"(606, 227, 124, 124)",0.0,0.01,0.0,0.9,0.07,0.0
0.01,"(606, 227, 124, 124)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(606, 227, 124, 124)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(606, 227, 124, 124)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(606, 227, 124, 124)",0.0,0.01,0.0,0.9,0.08,0.0
0.01,"(606, 227, 125, 125)",0.0,0.01,0.0,0.9,0.08,0.0
0.01,"(607, 227, 124, 124)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(607, 227, 124, 124)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(606, 226, 125, 125)",0.0,0.01,0.0,0.89,0.09,0.0
0.01,"(606, 227, 124, 124)",0.0,0.01,0.0,0.9,0.08,0.0
0.01,"(606, 226, 125, 125)",0.0,0.01,0.0,0.89,0.09,0.0
0.01,"(606, 227, 125, 125)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(607, 228, 123, 123)",0.0,0.02,0.0,0.85,0.12,0.0
0.01,"(606, 228, 124, 124)",0.0,0.05,0.0,0.79,0.16,0.0
0.01,"(605, 226, 127, 127)",0.0,0.04,0.0,0.76,0.19,0.0
0.01,"(607, 227, 125, 125)",0.0,0.05,0.0,0.71,0.23,0.0
0.01,"(607, 227, 123, 123)",0.0,0.03,0.0,0.68,0.29,0.0
0.01,"(606, 225, 125, 125)",0.0,0.01,0.0,0.86,0.12,0.0
0.01,"(608, 229, 122, 122)",0.0,0.03,0.0,0.81,0.15,0.0
0.01,"(606, 227, 124, 124)",0.0,0.01,0.0,0.85,0.13,0.0
0.01,"(604, 225, 127, 127)",0.0,0.01,0.0,0.87,0.11,0.0
0.01,"(604, 224, 128, 128)",0.0,0.01,0.0,0.86,0.12,0.0
0.01,"(605, 224, 128, 128)",0.0,0.01,0.0,0.9,0.08,0.0
0.01,"(606, 226, 126, 126)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(605, 225, 127, 127)",0.0,0.01,0.0,0.88,0.09,0.0
0.01,"(606, 226, 125, 125)",0.0,0.01,0.0,0.86,0.12,0.0
0.01,"(606, 226, 125, 125)",0.0,0.01,0.0,0.86,0.12,0.0
0.02,"(606, 225, 126, 126)",0.0,0.01,0.0,0.86,0.11,0.0
0.01,"(606, 227, 124, 124)",0.0,0.01,0.0,0.88,0.09,0.0
0.01,"(606, 226, 125, 125)",0.0,0.01,0.0,0.89,0.09,0.0
0.01,"(606, 227, 124, 124)",0.0,0.01,0.0,0.89,0.09,0.0
0.01,"(605, 225, 127, 127)",0.0,0.01,0.0,0.9,0.07,0.0
0.01,"(606, 227, 125, 125)",0.0,0.01,0.0,0.9,0.08,0.0
0.01,"(606, 226, 125, 125)",0.0,0.01,0.0,0.86,0.12,0.0
0.02,"(608, 227, 123, 123)",0.0,0.01,0.0,0.87,0.1,0.0
0.01,"(607, 227, 124, 124)",0.0,0.01,0.0,0.89,0.09,0.0
0.01,"(607, 227, 124, 124)",0.0,0.01,0.0,0.91,0.07,0.0
0.01,"(608, 227, 124, 124)",0.0,0.01,0.0,0.93,0.06,0.0
0.01,"(606, 227, 125, 125)",0.0,0.01,0.0,0.88,0.1,0.0
0.01,"(606, 227, 125, 125)",0.0,0.01,0.0,0.87,0.1,0.0
0.01,"(607, 229, 122, 122)",0.0,0.02,0.0,0.83,0.14,0.0
0.01,"(606, 228, 125, 125)",0.0,0.01,0.01,0.9,0.07,0.0
0.01,"(607, 229, 123, 123)",0.0,0.02,0.0,0.88,0.09,0.0
0.01,"(606, 228, 125, 125)",0.0,0.02,0.01,0.89,0.08,0.0
0.01,"(606, 228, 124, 124)",0.0,0.01,0.01,0.9,0.06,0.0
0.0,"(606, 229, 124, 124)",0.0,0.03,0.0,0.92,0.05,0.0
0.01,"(606, 229, 123, 123)",0.0,0.02,0.0,0.92,0.05,0.0
0.0,"(606, 229, 123, 123)",0.0,0.02,0.0,0.92,0.05,0.0
0.01,"(606, 229, 123, 123)",0.0,0.02,0.0,0.91,0.06,0.0
0.01,"(607, 229, 122, 122)",0.0,0.01,0.0,0.94,0.04,0.0
0.0,"(606, 228, 123, 123)",0.0,0.01,0.0,0.95,0.04,0.0
0.01,"(601, 222, 129, 129)",0.0,0.0,0.01,0.96,0.01,0.0
0.01,"(601, 222, 129, 129)",0.0,0.0,0.01,0.97,0.01,0.0
0.0,"(605, 225, 125, 125)",0.0,0.0,0.02,0.96,0.02,0.0
0.01,"(603, 223, 126, 126)",0.0,0.0,0.02,0.96,0.01,0.0
0.01,"(604, 226, 122, 122)",0.0,0.01,0.03,0.94,0.02,0.0
0.01,"(603, 224, 126, 126)",0.0,0.07,0.03,0.81,0.06,0.01
0.01,"(603, 224, 126, 126)",0.0,0.09,0.02,0.79,0.07,0.01
0.01,"(603, 222, 128, 128)",0.0,0.1,0.03,0.74,0.08,0.04
0.01,"(604, 223, 126, 126)",0.0,0.09,0.01,0.79,0.07,0.02
0.01,"(605, 223, 126, 126)",0.0,0.08,0.02,0.8,0.08,0.02
0.01,"(605, 223, 126, 126)",0.0,0.06,0.01,0.81,0.09,0.02
0.02,"(604, 222, 127, 127)",0.0,0.06,0.02,0.78,0.08,0.04
0.01,"(604, 223, 127, 127)",0.0,0.06,0.02,0.81,0.07,0.03
0.02,"(604, 223, 127, 127)",0.0,0.03,0.03,0.82,0.07,0.04
0.02,"(602, 221, 129, 129)",0.0,0.02,0.04,0.87,0.04,0.01
0.01,"(602, 224, 126, 126)",0.0,0.02,0.04,0.88,0.04,0.01
0.02,"(603, 225, 126, 126)",0.0,0.03,0.04,0.86,0.04,0.02
0.02,"(603, 224, 129, 129)",0.0,0.02,0.02,0.85,0.06,0.02
0.02,"(605, 227, 126, 126)",0.0,0.04,0.02,0.83,0.08,0.02
0.02,"(604, 227, 127, 127)",0.0,0.04,0.03,0.79,0.08,0.04
0.02,"(604, 227, 127, 127)",0.0,0.03,0.02,0.84,0.08,0.01
0.03,"(605, 229, 125, 125)",0.0,0.05,0.03,0.78,0.1,0.01
0.02,"(605, 229, 126, 126)",0.0,0.02,0.04,0.8,0.1,0.01
0.03,"(604, 230, 127, 127)",0.0,0.04,0.05,0.75,0.08,0.06
0.02,"(606, 231, 125, 125)",0.0,0.02,0.03,0.84,0.07,0.02
0.01,"(607, 231, 123, 123)",0.0,0.01,0.01,0.87,0.08,0.01
0.01,"(607, 232, 123, 123)",0.0,0.01,0.01,0.9,0.06,0.0
0.01,"(606, 231, 124, 124)",0.0,0.01,0.02,0.88,0.08,0.0
0.01,"(605, 229, 125, 125)",0.0,0.01,0.02,0.91,0.05,0.0
0.01,"(605, 229, 125, 125)",0.0,0.01,0.03,0.9,0.05,0.0
0.03,"(605, 229, 125, 125)",0.0,0.02,0.04,0.85,0.05,0.01
0.02,"(604, 228, 127, 127)",0.0,0.02,0.02,0.85,0.09,0.01
0.02,"(604, 229, 128, 128)",0.0,0.03,0.03,0.79,0.09,0.03
0.02,"(605, 230, 126, 126)",0.0,0.02,0.04,0.81,0.08,0.02
0.02,"(606, 231, 124, 124)",0.0,0.02,0.03,0.87,0.07,0.0
0.01,"(606, 231, 124, 124)",0.0,0.02,0.02,0.87,0.07,0.0
0.02,"(605, 231, 125, 125)",0.0,0.03,0.02,0.83,0.08,0.02
0.02,"(605, 231, 126, 126)",0.0,0.03,0.02,0.86,0.07,0.01
0.02,"(606, 231, 124, 124)",0.0,0.02,0.01,0.88,0.07,0.0
0.01,"(606, 231, 123, 123)",0.0,0.01,0.01,0.91,0.05,0.0
0.01,"(606, 231, 124, 124)",0.0,0.03,0.0,0.83,0.12,0.0
0.01,"(606, 232, 123, 123)",0.0,0.03,0.0,0.81,0.14,0.0
0.02,"(605, 231, 124, 124)",0.0,0.03,0.0,0.8,0.14,0.0
0.02,"(605, 230, 127, 127)",0.0,0.05,0.01,0.76,0.16,0.01
0.01,"(605, 231, 126, 126)",0.0,0.05,0.0,0.8,0.12,0.01
0.02,"(606, 232, 123, 123)",0.0,0.04,0.0,0.82,0.11,0.0
0.02,"(606, 232, 123, 123)",0.0,0.03,0.0,0.81,0.13,0.0
0.02,"(605, 231, 124, 124)",0.0,0.04,0.01,0.8,0.13,0.01
0.01,"(606, 231, 125, 125)",0.0,0.01,0.0,0.89,0.08,0.0
0.03,"(606, 231, 123, 123)",0.0,0.03,0.01,0.81,0.11,0.0
0.02,"(606, 230, 124, 124)",0.0,0.02,0.01,0.85,0.09,0.0
0.02,"(607, 231, 123, 123)",0.0,0.02,0.01,0.87,0.08,0.0
0.03,"(607, 231, 123, 123)",0.0,0.03,0.01,0.85,0.09,0.01
0.02,"(607, 231, 122, 122)",0.0,0.03,0.01,0.85,0.09,0.01
0.03,"(607, 231, 121, 121)",0.0,0.03,0.01,0.84,0.08,0.01
0.03,"(607, 230, 122, 122)",0.0,0.03,0.01,0.83,0.09,0.01
0.03,"(607, 229, 123, 123)",0.0,0.02,0.01,0.84,0.09,0.0
0.02,"(607, 230, 122, 122)",0.0,0.01,0.01,0.87,0.09,0.0
0.01,"(606, 230, 124, 124)",0.0,0.01,0.0,0.87,0.1,0.0
0.02,"(606, 229, 125, 125)",0.0,0.01,0.01,0.82,0.14,0.0
0.03,"(606, 228, 125, 125)",0.0,0.03,0.01,0.7,0.23,0.0
0.02,"(606, 228, 126, 126)",0.0,0.02,0.0,0.75,0.2,0.0
0.02,"(606, 229, 125, 125)",0.0,0.03,0.0,0.76,0.2,0.0
0.01,"(607, 230, 123, 123)",0.0,0.03,0.0,0.82,0.14,0.0
0.01,"(608, 231, 122, 122)",0.0,0.03,0.0,0.82,0.13,0.0
0.02,"(608, 231, 123, 123)",0.0,0.04,0.0,0.77,0.17,0.0
0.03,"(608, 232, 121, 121)",0.0,0.04,0.0,0.66,0.27,0.0
0.03,"(607, 232, 122, 122)",0.0,0.04,0.0,0.71,0.22,0.0
0.02,"(609, 234, 120, 120)",0.0,0.04,0.0,0.78,0.16,0.0
0.02,"(609, 234, 120, 120)",0.0,0.04,0.0,0.74,0.19,0.0
0.02,"(610, 234, 120, 120)",0.0,0.05,0.0,0.72,0.2,0.0
0.02,"(610, 234, 120, 120)",0.0,0.06,0.0,0.66,0.25,0.0
0.03,"(609, 233, 120, 120)",0.0,0.05,0.0,0.67,0.24,0.0
0.03,"(610, 234, 119, 119)",0.0,0.08,0.0,0.63,0.26,0.0
0.03,"(610, 234, 119, 119)",0.0,0.08,0.0,0.63,0.25,0.0
0.01,"(610, 234, 119, 119)",0.0,0.09,0.0,0.69,0.21,0.0
0.01,"(609, 233, 121, 121)",0.0,0.06,0.0,0.8,0.13,0.0
0.01,"(608, 232, 121, 121)",0.0,0.04,0.0,0.8,0.14,0.0
0.01,"(608, 231, 122, 122)",0.0,0.03,0.0,0.81,0.14,0.0
0.01,"(608, 230, 123, 123)",0.0,0.03,0.0,0.84,0.12,0.0
0.01,"(608, 231, 121, 121)",0.0,0.03,0.0,0.84,0.12,0.0
0.01,"(608, 230, 122, 122)",0.0,0.02,0.0,0.83,0.13,0.0
0.01,"(607, 228, 124, 124)",0.0,0.02,0.0,0.82,0.14,0.0
0.02,"(607, 228, 123, 123)",0.0,0.02,0.01,0.81,0.14,0.0
