angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.03,"(574, 180, 130, 130)",0.0,0.01,0.0,0.71,0.26,0.0
0.02,"(575, 179, 131, 131)",0.0,0.0,0.0,0.74,0.22,0.0
0.01,"(574, 180, 132, 132)",0.0,0.0,0.0,0.74,0.24,0.0
0.01,"(574, 179, 133, 133)",0.0,0.0,0.0,0.83,0.16,0.0
0.03,"(574, 179, 133, 133)",0.0,0.01,0.0,0.77,0.19,0.0
0.03,"(574, 179, 134, 134)",0.0,0.01,0.0,0.77,0.18,0.01
0.04,"(577, 181, 131, 131)",0.0,0.01,0.0,0.71,0.23,0.01
0.03,"(576, 181, 133, 133)",0.0,0.01,0.0,0.77,0.19,0.0
0.09,"(575, 181, 135, 135)",0.0,0.01,0.0,0.58,0.31,0.01
0.12,"(574, 182, 136, 136)",0.0,0.02,0.0,0.48,0.36,0.02
0.18,"(576, 182, 131, 131)",0.0,0.03,0.0,0.45,0.33,0.01
0.2,"(576, 182, 132, 132)",0.0,0.02,0.0,0.49,0.27,0.01
0.19,"(577, 183, 130, 130)",0.0,0.02,0.0,0.5,0.29,0.01
0.26,"(577, 184, 131, 131)",0.0,0.03,0.0,0.42,0.27,0.02
0.15,"(576, 182, 135, 135)",0.0,0.03,0.0,0.48,0.33,0.02
0.13,"(577, 183, 134, 134)",0.0,0.03,0.01,0.4,0.4,0.03
0.09,"(576, 183, 135, 135)",0.0,0.03,0.0,0.48,0.38,0.01
0.1,"(577, 184, 133, 133)",0.0,0.03,0.0,0.48,0.36,0.02
0.13,"(577, 184, 133, 133)",0.0,0.03,0.01,0.48,0.33,0.02
0.15,"(577, 183, 134, 134)",0.0,0.03,0.01,0.45,0.35,0.02
0.14,"(576, 184, 134, 134)",0.0,0.03,0.01,0.53,0.27,0.02
0.26,"(579, 188, 128, 128)",0.0,0.05,0.01,0.34,0.24,0.1
0.24,"(576, 188, 130, 130)",0.0,0.05,0.0,0.37,0.29,0.05
0.18,"(578, 189, 127, 127)",0.0,0.08,0.01,0.42,0.28,0.03
0.13,"(579, 190, 125, 125)",0.0,0.05,0.0,0.42,0.39,0.01
0.11,"(581, 192, 123, 123)",0.0,0.04,0.0,0.42,0.42,0.01
0.14,"(580, 192, 123, 123)",0.0,0.05,0.0,0.45,0.34,0.02
0.16,"(578, 192, 125, 125)",0.0,0.06,0.0,0.3,0.46,0.03
0.09,"(577, 193, 125, 125)",0.0,0.04,0.0,0.35,0.52,0.0
0.07,"(576, 191, 128, 128)",0.0,0.01,0.0,0.58,0.34,0.0
0.11,"(577, 192, 126, 126)",0.0,0.02,0.0,0.5,0.38,0.0
0.14,"(576, 191, 126, 126)",0.0,0.02,0.0,0.4,0.44,0.0
0.16,"(578, 191, 124, 124)",0.0,0.01,0.0,0.41,0.42,0.0
0.18,"(577, 191, 125, 125)",0.0,0.01,0.0,0.33,0.48,0.0
0.08,"(580, 189, 128, 128)",0.0,0.01,0.0,0.4,0.51,0.0
0.08,"(580, 189, 128, 128)",0.0,0.01,0.0,0.44,0.46,0.0
0.07,"(580, 189, 128, 128)",0.0,0.01,0.0,0.49,0.43,0.0
0.06,"(579, 189, 128, 128)",0.0,0.01,0.0,0.52,0.4,0.0
0.06,"(579, 189, 128, 128)",0.0,0.01,0.0,0.53,0.4,0.0
0.05,"(579, 188, 128, 128)",0.0,0.01,0.0,0.58,0.36,0.0
0.05,"(579, 188, 128, 128)",0.0,0.01,0.0,0.56,0.37,0.0
0.03,"(580, 188, 128, 128)",0.0,0.01,0.0,0.63,0.33,0.0
0.05,"(579, 188, 128, 128)",0.0,0.01,0.0,0.58,0.36,0.0
0.03,"(580, 188, 128, 128)",0.0,0.01,0.0,0.62,0.34,0.0
0.03,"(580, 189, 127, 127)",0.0,0.01,0.0,0.51,0.44,0.0
0.02,"(580, 188, 128, 128)",0.0,0.01,0.0,0.63,0.34,0.0
0.03,"(580, 189, 127, 127)",0.0,0.01,0.0,0.51,0.45,0.0
0.03,"(580, 189, 127, 127)",0.0,0.01,0.0,0.51,0.45,0.0
0.02,"(580, 189, 127, 127)",0.0,0.01,0.0,0.5,0.47,0.0
0.02,"(579, 188, 128, 128)",0.0,0.01,0.0,0.54,0.43,0.0
0.01,"(580, 188, 128, 128)",0.0,0.01,0.0,0.62,0.36,0.0
0.01,"(580, 188, 128, 128)",0.0,0.01,0.0,0.58,0.4,0.0
0.02,"(579, 188, 128, 128)",0.0,0.01,0.0,0.54,0.43,0.0
0.02,"(579, 188, 128, 128)",0.0,0.01,0.0,0.5,0.47,0.0
0.01,"(580, 189, 127, 127)",0.0,0.01,0.0,0.48,0.49,0.0
0.02,"(577, 187, 130, 130)",0.0,0.01,0.0,0.5,0.47,0.0
0.02,"(577, 187, 130, 130)",0.0,0.01,0.0,0.54,0.43,0.0
0.02,"(576, 186, 132, 132)",0.0,0.01,0.0,0.57,0.41,0.0
0.02,"(577, 186, 131, 131)",0.0,0.0,0.0,0.6,0.37,0.0
0.01,"(578, 187, 130, 130)",0.0,0.01,0.0,0.58,0.4,0.0
0.02,"(577, 186, 131, 131)",0.0,0.01,0.0,0.58,0.4,0.0
0.02,"(577, 186, 131, 131)",0.0,0.01,0.0,0.54,0.44,0.0
0.02,"(578, 187, 129, 129)",0.0,0.01,0.0,0.5,0.48,0.0
0.02,"(577, 187, 129, 129)",0.0,0.01,0.0,0.52,0.45,0.0
0.02,"(577, 186, 131, 131)",0.0,0.01,0.0,0.64,0.34,0.0
0.02,"(577, 186, 130, 130)",0.0,0.0,0.0,0.58,0.39,0.0
0.02,"(577, 187, 129, 129)",0.0,0.01,0.0,0.55,0.41,0.0
0.02,"(576, 186, 130, 130)",0.0,0.0,0.0,0.53,0.44,0.0
0.02,"(576, 186, 131, 131)",0.0,0.01,0.0,0.64,0.34,0.0
0.02,"(577, 186, 130, 130)",0.0,0.01,0.0,0.62,0.36,0.0
0.01,"(577, 187, 129, 129)",0.0,0.01,0.0,0.56,0.42,0.0
0.01,"(577, 187, 129, 129)",0.0,0.01,0.0,0.62,0.36,0.0
0.01,"(578, 188, 128, 128)",0.0,0.01,0.0,0.56,0.41,0.0
0.01,"(578, 187, 128, 128)",0.0,0.01,0.0,0.64,0.35,0.0
0.02,"(578, 187, 128, 128)",0.0,0.0,0.0,0.67,0.31,0.0
0.02,"(577, 186, 130, 130)",0.0,0.0,0.0,0.72,0.26,0.0
0.02,"(577, 186, 130, 130)",0.0,0.0,0.0,0.71,0.27,0.0
0.02,"(577, 186, 130, 130)",0.0,0.0,0.0,0.7,0.28,0.0
0.03,"(576, 185, 131, 131)",0.0,0.0,0.0,0.65,0.31,0.0
0.04,"(577, 185, 130, 130)",0.0,0.0,0.0,0.62,0.33,0.0
0.05,"(575, 183, 133, 133)",0.0,0.0,0.0,0.61,0.33,0.0
0.06,"(575, 183, 133, 133)",0.0,0.0,0.0,0.6,0.34,0.0
0.08,"(576, 186, 128, 128)",0.0,0.01,0.0,0.57,0.35,0.0
0.05,"(576, 186, 129, 129)",0.0,0.0,0.0,0.58,0.36,0.0
0.07,"(575, 185, 129, 129)",0.0,0.0,0.0,0.56,0.37,0.0
0.05,"(575, 186, 129, 129)",0.0,0.01,0.0,0.59,0.36,0.0
0.04,"(576, 186, 129, 129)",0.0,0.0,0.0,0.61,0.35,0.0
0.07,"(574, 183, 133, 133)",0.0,0.0,0.0,0.57,0.36,0.0
0.03,"(575, 186, 130, 130)",0.0,0.01,0.0,0.55,0.41,0.0
0.05,"(575, 186, 129, 129)",0.0,0.01,0.0,0.59,0.36,0.0
0.05,"(575, 186, 129, 129)",0.0,0.01,0.0,0.61,0.34,0.0
0.04,"(575, 186, 129, 129)",0.0,0.0,0.0,0.63,0.32,0.0
0.06,"(574, 185, 130, 130)",0.0,0.0,0.0,0.62,0.32,0.0
0.04,"(575, 186, 129, 129)",0.0,0.01,0.0,0.62,0.34,0.0
0.04,"(575, 186, 129, 129)",0.0,0.01,0.0,0.64,0.31,0.0
0.06,"(574, 185, 130, 130)",0.0,0.0,0.0,0.65,0.29,0.0
0.04,"(575, 185, 130, 130)",0.0,0.0,0.0,0.72,0.24,0.0
0.05,"(575, 186, 128, 128)",0.0,0.0,0.0,0.61,0.34,0.0
